movieId,melancholic,weird,culture clash,runaway,independent film,original,greed,drama,good,drinking,betrayal,mentor,dialogue,unlikely friendships,light,bollywood,catastrophe,life & death,childhood,vengeance,life philosophy,pornography,islam,very funny,fantasy world,adaptation,good music,quirky,not funny,indians,dysfunctional family,creativity,transformation,prejudice,chase,fight scenes,russian,teen movie,death,family,classic car,fun movie,predictable,nudity (full frontal - brief),tokyo,sacrifice,finnish,film noir,wartime,absurd,british,period piece,weapons,queer,computer animation,surveillance,simple,first contact,irish accent,dreams,women,writers,sexy,road movie,small town,multiple storylines,brothers,hospital,1930s,stereotypes,underrated,stand-up comedy,french,farce,awesome soundtrack,hotel,documentary,censorship,memory,interracial romance,divorce,alter ego,too long,doctors,stoner movie,pulp,atheism,new jersey,addiction,blindness,adoption,directorial debut,workplace,wilderness,god,prison,made for tv,hip hop,alternate history,australia,nudity (topless - brief),immortality,wine,father daughter relationship,cancer,california,notable nudity,mad scientist,survival,rebellion,race,island,camp,kick-butt women,texas,internet,homeless,trilogy,hunting,prostitution,desert,no plot,nudity (rear),potential oscar nom,radio,oil,ensemble cast,too short,ghosts/afterlife,80s,best of 2005,fashion,shopping,foul language,single father,new york city,time,kidnapping,lawyer,san francisco,goth,robert downey jr,reality tv,graphic novel,buddy movie,snakes,unlikeable characters,los angeles,remake
Xiu Xiu: The Sent-Down Girl (Tian yu) (1998),0.8879999999999999,0.8879999999999999,0.8879999999999999,0.8927499999999999,0.7515000000000001,0.69025,0.741,0.70225,0.586,0.60725,0.64875,0.78075,0.60725,0.38825,0.586,0.24775,0.414,0.532,0.2334999999999999,0.68725,0.20375,0.5095,0.7515000000000001,0.2937499999999999,0.236,0.2774999999999999,0.397,0.2234999999999999,0.3625,0.16425,0.1495,0.155,0.3219999999999999,0.3235,0.1302499999999999,0.204,0.09925,0.30425,0.3445,0.1325,0.3245,0.0847499999999999,0.21,0.40275,0.32925,0.352,0.1925,0.09775,0.14725,0.1322499999999999,0.0579999999999999,0.38775,0.14975,0.26725,0.143,0.08825,0.3055,0.16825,0.1569999999999999,0.18375,0.606,0.177,0.4054999999999999,0.16175,0.14925,0.1367499999999999,0.11525,0.2155,0.0795,0.05125,0.1905,0.0524999999999999,0.079,0.0579999999999999,0.11425,0.079,0.10675,0.52375,0.1377499999999999,0.1034999999999999,0.05425,0.127,0.1252499999999999,0.1054999999999999,0.0767499999999999,0.0895,0.079,0.134,0.05625,0.16475,0.15,0.5645,0.1034999999999999,0.27075,0.0414999999999999,0.0692499999999999,0.0695,0.04325,0.10075,0.1282499999999999,0.17975,0.0374999999999999,0.0564999999999999,0.1257499999999999,0.05275,0.1257499999999999,0.0895,0.092,0.10425,0.16925,0.1044999999999999,0.076,0.0655,0.124,0.091,0.068,0.0349999999999999,0.0295,0.0285,0.53125,0.069,0.03525,0.073,0.0404999999999999,0.03375,0.04775,0.03725,0.03425,0.0262499999999999,0.03475,0.0429999999999999,0.10475,0.0157499999999999,0.0319999999999999,0.025,0.04025,0.0227499999999999,0.05125,0.0424999999999999,0.0225,0.11025,0.029,0.0245,0.03025,0.024,0.0319999999999999,0.03625,0.05525,0.0122499999999999
Endurance (1999),0.60075,0.60075,0.73375,0.57975,0.59075,0.54325,0.5215,0.51625,0.51625,0.531,0.392,0.39825,0.531,0.3754999999999999,0.51625,0.35675,0.4287499999999999,0.8505,0.4095,0.2584999999999999,0.30925,0.1937499999999999,0.175,0.183,0.3047499999999999,0.31525,0.1594999999999999,0.2965,0.27025,0.3545,0.1485,0.2415,0.2012499999999999,0.30925,0.1882499999999999,0.27225,0.1805,0.522,0.1599999999999999,0.15825,0.14375,0.0935,0.1775,0.403,0.077,0.14175,0.31125,0.10525,0.1327499999999999,0.09025,0.0717499999999999,0.062,0.197,0.40625,0.129,0.0825,0.25625,0.17975,0.1164999999999999,0.259,0.1609999999999999,0.1987499999999999,0.085,0.31775,0.09775,0.0807499999999999,0.21525,0.1977499999999999,0.10475,0.1317499999999999,0.09725,0.1599999999999999,0.0509999999999999,0.0717499999999999,0.1367499999999999,0.12125,0.80325,0.0399999999999999,0.181,0.082,0.092,0.1114999999999999,0.26275,0.0802499999999999,0.0499999999999999,0.11075,0.26375,0.08,0.0964999999999999,0.2085,0.1205,0.10475,0.05375,0.3824999999999999,0.12125,0.1465,0.065,0.0434999999999999,0.06025,0.2324999999999999,0.04375,0.0384999999999999,0.04825,0.15075,0.146,0.0837499999999999,0.04625,0.05925,0.15875,0.0685,0.34875,0.1215,0.1365,0.093,0.20425,0.1312499999999999,0.0702499999999999,0.0564999999999999,0.1124999999999999,0.0504999999999999,0.05975,0.04775,0.0282499999999999,0.013,0.03075,0.0359999999999999,0.0409999999999999,0.4972499999999999,0.031,0.021,0.0267499999999999,0.0227499999999999,0.05325,0.021,0.0295,0.063,0.0257499999999999,0.0379999999999999,0.04825,0.03975,0.0252499999999999,0.0474999999999999,0.0499999999999999,0.0217499999999999,0.015,0.0262499999999999,0.0165,0.026,0.0147499999999999
"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano) (1998)",0.8755,0.8755,0.8755,0.67975,0.708,0.8645,0.708,0.6645,0.747,0.63425,0.60375,0.73975,0.61325,0.8815,0.59575,0.2704999999999999,0.4307499999999999,0.66275,0.6125,0.535,0.64325,0.2264999999999999,0.2957499999999999,0.2504999999999999,0.368,0.32825,0.97225,0.2644999999999999,0.38825,0.1129999999999999,0.0964999999999999,0.565,0.3482499999999999,0.2244999999999999,0.24125,0.288,0.1515,0.11875,0.18475,0.075,0.4034999999999999,0.1897499999999999,0.22175,0.30525,0.2897499999999999,0.271,0.0267499999999999,0.11125,0.1815,0.14525,0.0959999999999999,0.21675,0.1887499999999999,0.12275,0.1185,0.154,0.2927499999999999,0.23225,0.187,0.3814999999999999,0.14425,0.143,0.1375,0.134,0.11625,0.21075,0.1679999999999999,0.2524999999999999,0.18475,0.10275,0.43825,0.0672499999999999,0.1245,0.09725,0.58275,0.138,0.0414999999999999,0.16975,0.2045,0.05675,0.04825,0.25275,0.33575,0.0817499999999999,0.20875,0.10425,0.11425,0.09575,0.1169999999999999,0.2234999999999999,0.1029999999999999,0.1175,0.05675,0.075,0.1275,0.1109999999999999,0.0657499999999999,0.22175,0.14275,0.0652499999999999,0.14475,0.1995,0.08675,0.0424999999999999,0.09775,0.0672499999999999,0.0827499999999999,0.0999999999999999,0.1277499999999999,0.1205,0.09425,0.0792499999999999,0.0665,0.05525,0.0419999999999999,0.09275,0.06025,0.0702499999999999,0.0272499999999999,0.04775,0.06025,0.0815,0.0717499999999999,0.09575,0.085,0.0404999999999999,0.063,0.03475,0.03975,0.0755,0.087,0.04075,0.0732499999999999,0.36475,0.0285,0.0524999999999999,0.1315,0.03425,0.0364999999999999,0.03675,0.0479999999999999,0.0369999999999999,0.0344999999999999,0.10725,0.03325,0.0439999999999999,0.028,0.0245,0.0185
"Marcello Mastroianni: I Remember Yes, I Remember (Marcello Mastroianni: mi ricordo, sì, io mi ricordo) (1997)",0.66925,0.66925,0.65475,0.66925,0.65475,0.624,0.43125,0.65475,0.65475,0.65475,0.34775,0.45275,0.269,0.37575,0.65475,0.78125,0.4,0.31425,0.2239999999999999,0.2475,0.74125,0.1495,0.0797499999999999,0.178,0.3425,0.22175,0.088,0.34775,0.3117499999999999,0.061,0.118,0.26625,0.1684999999999999,0.2435,0.174,0.2817499999999999,0.1267499999999999,0.0999999999999999,0.17425,0.2239999999999999,0.1397499999999999,0.10325,0.1997499999999999,0.09575,0.09875,0.0697499999999999,0.26725,0.1205,0.1535,0.0905,0.1129999999999999,0.14475,0.1594999999999999,0.45525,0.2239999999999999,0.1099999999999999,0.08,0.16675,0.1024999999999999,0.064,0.2385,0.1335,0.0677499999999999,0.17075,0.0865,0.2985,0.0672499999999999,0.081,0.10125,0.1644999999999999,0.10875,0.2764999999999999,0.0959999999999999,0.0999999999999999,0.0852499999999999,0.1372499999999999,0.8772500000000001,0.022,0.11325,0.06225,0.066,0.0757499999999999,0.303,0.0524999999999999,0.0827499999999999,0.11375,0.0419999999999999,0.089,0.21025,0.0949999999999999,0.1169999999999999,0.0615,0.09375,0.0389999999999999,0.0182499999999999,0.09725,0.063,0.08725,0.0667499999999999,0.0314999999999999,0.0414999999999999,0.11575,0.22275,0.0797499999999999,0.0785,0.09075,0.03075,0.0717499999999999,0.05375,0.0152499999999999,0.0579999999999999,0.0564999999999999,0.0615,0.1134999999999999,0.062,0.1669999999999999,0.1009999999999999,0.0807499999999999,0.0752499999999999,0.0657499999999999,0.018,0.10975,0.03475,0.015,0.0212499999999999,0.0777499999999999,0.0389999999999999,0.008,0.0262499999999999,0.0394999999999999,0.0404999999999999,0.14425,0.072,0.025,0.0319999999999999,0.0339999999999999,0.0247499999999999,0.0324999999999999,0.0389999999999999,0.0232499999999999,0.03625,0.0885,0.0479999999999999,0.0225,0.0257499999999999,0.0132499999999999,0.0167499999999999,0.021,0.011
"47 Samurai (Chûshingura) (Loyal 47 Ronin, The) (1962)",0.8340000000000001,0.8460000000000001,0.776,0.776,0.776,0.8127500000000001,0.6765,0.776,0.776,0.776,0.61125,0.54,0.54325,0.292,0.776,0.78525,0.4225,0.419,0.5735,0.6105,0.3349999999999999,0.15425,0.43975,0.184,0.477,0.4545,0.1455,0.11975,0.3515,0.1952499999999999,0.1699999999999999,0.3035,0.21475,0.27425,0.275,0.4495,0.0717499999999999,0.075,0.357,0.09375,0.14675,0.1029999999999999,0.20925,0.281,0.92675,0.39425,0.0287499999999999,0.513,0.4379999999999999,0.1175,0.071,0.61125,0.2209999999999999,0.155,0.1335,0.1755,0.09425,0.20925,0.35075,0.1594999999999999,0.18375,0.11075,0.1365,0.05775,0.0732499999999999,0.1372499999999999,0.10275,0.0925,0.17125,0.1965,0.0865,0.16125,0.1684999999999999,0.2135,0.10075,0.04125,0.04925,0.0434999999999999,0.195,0.0635,0.0662499999999999,0.14525,0.37175,0.05725,0.04625,0.1272499999999999,0.0579999999999999,0.10325,0.04925,0.05425,0.066,0.0635,0.063,0.0524999999999999,0.0464999999999999,0.067,0.0802499999999999,0.0944999999999999,0.05675,0.065,0.0439999999999999,0.24725,0.346,0.0429999999999999,0.03,0.066,0.0245,0.0842499999999999,0.04925,0.0625,0.0242499999999999,0.141,0.073,0.2025,0.0469999999999999,0.0657499999999999,0.0265,0.1465,0.025,0.04575,0.05625,0.34075,0.0805,0.0282499999999999,0.023,0.0285,0.1397499999999999,0.0285,0.0212499999999999,0.027,0.203,0.0155,0.0117499999999999,0.0424999999999999,0.0257499999999999,0.018,0.1164999999999999,0.0504999999999999,0.028,0.146,0.0242499999999999,0.0215,0.0145,0.0192499999999999,0.0265,0.0207499999999999,0.03075,0.023,0.0324999999999999
"Terrorist, The (a.k.a. Malli) (Theeviravaathi) (1998)",0.889,0.942,0.87625,0.6955,0.705,0.77325,0.705,0.672,0.5775,0.62475,0.61525,0.72175,0.55875,0.35575,0.5775,0.59,0.4337499999999999,0.8009999999999999,0.625,0.4505,0.3359999999999999,0.52875,0.52825,0.2199999999999999,0.2135,0.4357499999999999,0.2817499999999999,0.36375,0.3592499999999999,0.67,0.419,0.20375,0.27025,0.571,0.2324999999999999,0.24325,0.0732499999999999,0.1937499999999999,0.48875,0.33675,0.204,0.2324999999999999,0.24325,0.27075,0.246,0.571,0.1089999999999999,0.2784999999999999,0.273,0.1915,0.3685,0.23775,0.17525,0.275,0.17975,0.60475,0.40475,0.1927499999999999,0.11825,0.22925,0.134,0.1352499999999999,0.4745,0.137,0.15025,0.2905,0.0832499999999999,0.12125,0.17325,0.118,0.25875,0.1357499999999999,0.0959999999999999,0.0969999999999999,0.28225,0.15775,0.09925,0.183,0.144,0.2007499999999999,0.0755,0.137,0.20725,0.0855,0.46175,0.1805,0.1395,0.18075,0.2199999999999999,0.2239999999999999,0.172,0.2504999999999999,0.142,0.1805,0.38625,0.089,0.09725,0.05575,0.0807499999999999,0.09275,0.1297499999999999,0.03975,0.03225,0.05675,0.03825,0.0837499999999999,0.362,0.0944999999999999,0.06025,0.1892499999999999,0.1865,0.11525,0.43525,0.1024999999999999,0.03625,0.05775,0.0524999999999999,0.1267499999999999,0.078,0.0524999999999999,0.0672499999999999,0.2274999999999999,0.0314999999999999,0.0374999999999999,0.0329999999999999,0.0182499999999999,0.05675,0.05175,0.0725,0.0964999999999999,0.0702499999999999,0.0207499999999999,0.0207499999999999,0.062,0.0205,0.088,0.0384999999999999,0.0564999999999999,0.0237499999999999,0.0305,0.03075,0.024,0.03125,0.0444999999999999,0.0282499999999999,0.1272499999999999,0.0262499999999999,0.0205,0.011
"Cup, The (Phörpa) (1999)",0.83175,0.636,0.636,0.636,0.83175,0.792,0.83175,0.39575,0.5305,0.67225,0.349,0.7025,0.3442499999999999,0.72225,0.50575,0.6275,0.4044999999999999,0.4872499999999999,0.63925,0.3369999999999999,0.63725,0.21925,0.629,0.50575,0.398,0.353,0.184,0.27775,0.2405,0.33375,0.09525,0.3115,0.41625,0.3199999999999999,0.1835,0.3515,0.1079999999999999,0.59125,0.1205,0.13,0.2145,0.2674999999999999,0.2145,0.1574999999999999,0.4317499999999999,0.31975,0.237,0.10625,0.1337499999999999,0.37,0.4705,0.123,0.17875,0.214,0.17575,0.1252499999999999,0.542,0.21425,0.2017499999999999,0.26075,0.14625,0.1545,0.14425,0.1024999999999999,0.0715,0.1485,0.139,0.1609999999999999,0.1684999999999999,0.09875,0.2005,0.09775,0.0695,0.15,0.184,0.0787499999999999,0.148,0.0632499999999999,0.15425,0.0727499999999999,0.0484999999999999,0.14875,0.076,0.1169999999999999,0.207,0.11225,0.207,0.14375,0.17825,0.0787499999999999,0.0579999999999999,0.1044999999999999,0.0994999999999999,0.0569999999999999,0.207,0.0915,0.1639999999999999,0.0707499999999999,0.074,0.3229999999999999,0.077,0.1875,0.07,0.1445,0.10775,0.0675,0.031,0.1009999999999999,0.0652499999999999,0.146,0.1079999999999999,0.0835,0.1009999999999999,0.09,0.0772499999999999,0.08725,0.10075,0.05025,0.016,0.0584999999999999,0.0384999999999999,0.1475,0.09625,0.0245,0.072,0.03525,0.0715,0.0765,0.09025,0.0964999999999999,0.05125,0.0459999999999999,0.0605,0.0344999999999999,0.0524999999999999,0.0504999999999999,0.05025,0.0489999999999999,0.022,0.03125,0.04075,0.04675,0.05775,0.073,0.03625,0.03075,0.0404999999999999,0.0107499999999999,0.012
Not One Less (Yi ge dou bu neng shao) (1999),0.913,0.60125,0.915,0.67775,0.913,0.616,0.913,0.65825,0.65825,0.72925,0.44175,0.8382499999999999,0.52025,0.5465,0.65825,0.3592499999999999,0.413,0.3964999999999999,0.97175,0.259,0.50475,0.25575,0.238,0.17275,0.435,0.249,0.11525,0.2035,0.352,0.21675,0.27,0.2885,0.32325,0.3209999999999999,0.20775,0.212,0.0832499999999999,0.95125,0.16025,0.97175,0.2907499999999999,0.1317499999999999,0.11225,0.2475,0.4489999999999999,0.14825,0.1185,0.16975,0.1367499999999999,0.13,0.10775,0.0999999999999999,0.18,0.18,0.2734999999999999,0.1887499999999999,0.412,0.2065,0.0775,0.207,0.24525,0.1679999999999999,0.0999999999999999,0.43325,0.244,0.0787499999999999,0.1104999999999999,0.21225,0.091,0.05575,0.1922499999999999,0.0715,0.1355,0.0855,0.05375,0.1387499999999999,0.1654999999999999,0.412,0.0595,0.0915,0.08825,0.11725,0.077,0.0939999999999999,0.0632499999999999,0.0825,0.0642499999999999,0.30425,0.09675,0.15925,0.1985,0.0697499999999999,0.391,0.0742499999999999,0.09125,0.0762499999999999,0.0574999999999999,0.0954999999999999,0.06175,0.264,0.0275,0.0329999999999999,0.0722499999999999,0.153,0.03725,0.0687499999999999,0.03725,0.0677499999999999,0.1382499999999999,0.2145,0.1425,0.131,0.0817499999999999,0.1755,0.2269999999999999,0.06075,0.134,0.0232499999999999,0.0409999999999999,0.14775,0.023,0.0389999999999999,0.125,0.03375,0.06175,0.0692499999999999,0.0305,0.021,0.0287499999999999,0.0459999999999999,0.077,0.0404999999999999,0.024,0.022,0.0642499999999999,0.0509999999999999,0.017,0.04025,0.0469999999999999,0.0242499999999999,0.0292499999999999,0.0265,0.0319999999999999,0.0227499999999999,0.023,0.0627499999999999,0.0177499999999999,0.009,0.0092499999999999
Jonah Who Will Be 25 in the Year 2000 (Jonas qui aura 25 ans en l'an 2000) (1976),0.902,0.902,0.7375,0.77675,0.67775,0.6805,0.87575,0.56125,0.56125,0.35575,0.56125,0.55725,0.77675,0.4655,0.49475,0.4439999999999999,0.4375,0.39225,0.663,0.31,0.78525,0.46125,0.34975,0.49475,0.46975,0.2055,0.3115,0.63925,0.3205,0.0474999999999999,0.15675,0.52925,0.255,0.1405,0.25125,0.21775,0.2534999999999999,0.366,0.0564999999999999,0.1004999999999999,0.0835,0.1694999999999999,0.2997499999999999,0.0935,0.2015,0.0677499999999999,0.0717499999999999,0.246,0.05575,0.5565,0.03525,0.1024999999999999,0.1704999999999999,0.143,0.14175,0.23975,0.0925,0.23725,0.12375,0.267,0.204,0.3075,0.40375,0.22325,0.16625,0.1485,0.11125,0.134,0.0635,0.242,0.2115,0.09575,0.14125,0.16375,0.3115,0.12075,0.0429999999999999,0.1674999999999999,0.0727499999999999,0.0687499999999999,0.14725,0.1604999999999999,0.0787499999999999,0.06075,0.193,0.14375,0.077,0.16675,0.078,0.0712499999999999,0.1377499999999999,0.09075,0.547,0.0722499999999999,0.0364999999999999,0.0735,0.0954999999999999,0.071,0.0735,0.0434999999999999,0.2445,0.2145,0.0755,0.05075,0.02975,0.09475,0.211,0.2194999999999999,0.0712499999999999,0.6845,0.0305,0.0875,0.1564999999999999,0.15,0.0662499999999999,0.04875,0.1069999999999999,0.0514999999999999,0.0379999999999999,0.351,0.09275,0.0292499999999999,0.15425,0.011,0.1099999999999999,0.0805,0.088,0.03325,0.23125,0.06225,0.03775,0.077,0.0192499999999999,0.0379999999999999,0.04025,0.0579999999999999,0.08975,0.03175,0.0167499999999999,0.0682499999999999,0.26425,0.03175,0.0439999999999999,0.03,0.0225,0.0215,0.0797499999999999,0.0524999999999999,0.0262499999999999
Sacco and Vanzetti (Sacco e Vanzetti) (1971),0.86025,0.8567499999999999,0.8567499999999999,0.61525,0.58075,0.70425,0.86025,0.8567499999999999,0.8567499999999999,0.58075,0.7475,0.62175,0.81325,0.4539999999999999,0.58075,0.48975,0.40475,0.2279999999999999,0.286,0.7015,0.2214999999999999,0.5605,0.96375,0.478,0.22525,0.23625,0.54775,0.69775,0.32875,0.32825,0.346,0.238,0.18475,0.2664999999999999,0.1679999999999999,0.1684999999999999,0.10275,0.3179999999999999,0.8360000000000001,0.4419999999999999,0.178,0.38175,0.22225,0.36675,0.1074999999999999,0.0424999999999999,0.22975,0.5165,0.2239999999999999,0.3572499999999999,0.1302499999999999,0.3219999999999999,0.3205,0.1375,0.1365,0.558,0.27175,0.1725,0.18325,0.0549999999999999,0.1435,0.2017499999999999,0.344,0.1704999999999999,0.10575,0.4187499999999999,0.1277499999999999,0.1995,0.2664999999999999,0.17525,0.2425,0.059,0.0682499999999999,0.345,0.54775,0.21075,0.20325,0.4357499999999999,0.08725,0.387,0.10425,0.1019999999999999,0.31,0.133,0.1425,0.1149999999999999,0.0969999999999999,0.14075,0.125,0.05725,0.0454999999999999,0.1835,0.0737499999999999,0.04825,0.10025,0.119,0.0389999999999999,0.0409999999999999,0.135,0.04525,0.389,0.0195,0.11275,0.05925,0.064,0.05675,0.51,0.0665,0.0267499999999999,0.1004999999999999,0.03125,0.08,0.1089999999999999,0.0579999999999999,0.04325,0.063,0.021,0.0292499999999999,0.0287499999999999,0.0717499999999999,0.018,0.0354999999999999,0.03825,0.03475,0.093,0.0685,0.26225,0.01,0.018,0.05525,0.0449999999999999,0.0197499999999999,0.0102499999999999,0.0205,0.031,0.10575,0.2249999999999999,0.03325,0.64525,0.015,0.0187499999999999,0.0757499999999999,0.0127499999999999,0.0155,0.0509999999999999,0.0379999999999999,0.0185,0.0364999999999999,0.0025
Butterfly (La lengua de las mariposas) (1999),0.845,0.845,0.845,0.679,0.96525,0.5225,0.75875,0.63675,0.63675,0.821,0.64925,0.90625,0.4842499999999999,0.969,0.605,0.42425,0.41925,0.26875,0.928,0.561,0.356,0.4225,0.56075,0.18725,0.3067499999999999,0.26325,0.125,0.151,0.32075,0.14775,0.3495,0.1382499999999999,0.3824999999999999,0.3515,0.1684999999999999,0.1357499999999999,0.25325,0.67075,0.18475,0.3532499999999999,0.46275,0.09625,0.1765,0.3355,0.2027499999999999,0.31425,0.40425,0.1297499999999999,0.291,0.0895,0.1992499999999999,0.3175,0.1185,0.21425,0.24275,0.0855,0.1569999999999999,0.1245,0.14575,0.30825,0.5605,0.1435,0.15175,0.1262499999999999,0.41925,0.146,0.1014999999999999,0.1684999999999999,0.584,0.15025,0.0969999999999999,0.1367499999999999,0.181,0.04925,0.05175,0.10125,0.0484999999999999,0.0837499999999999,0.2279999999999999,0.09675,0.0499999999999999,0.071,0.10325,0.0752499999999999,0.0775,0.10275,0.0835,0.05275,0.0855,0.14825,0.27675,0.071,0.04875,0.16875,0.059,0.10525,0.06025,0.028,0.0755,0.0865,0.1104999999999999,0.03675,0.0564999999999999,0.12,0.0735,0.0635,0.0354999999999999,0.0349999999999999,0.1059999999999999,0.55125,0.16125,0.1084999999999999,0.1044999999999999,0.0544999999999999,0.0695,0.04325,0.0265,0.0242499999999999,0.04325,0.04675,0.021,0.0414999999999999,0.0369999999999999,0.09475,0.0715,0.0275,0.0409999999999999,0.065,0.0257499999999999,0.03975,0.0282499999999999,0.0127499999999999,0.022,0.0202499999999999,0.0655,0.019,0.05625,0.0334999999999999,0.0155,0.03425,0.0177499999999999,0.0265,0.03025,0.0195,0.0225,0.02975,0.0167499999999999,0.0165,0.0095
Shower (Xizao) (1999),0.91975,0.762,0.802,0.86625,0.91975,0.7635000000000001,0.91975,0.86625,0.59875,0.7602500000000001,0.86625,0.54425,0.574,0.86625,0.59275,0.6655,0.4335,0.5005,0.44775,0.3335,0.436,0.2684999999999999,0.23075,0.4347499999999999,0.21275,0.2194999999999999,0.1679999999999999,0.2804999999999999,0.2965,0.29125,0.52,0.2445,0.30225,0.1649999999999999,0.1815,0.57225,0.2289999999999999,0.123,0.2445,0.2945,0.1975,0.16925,0.1709999999999999,0.3365,0.27825,0.4429999999999999,0.4187499999999999,0.08725,0.131,0.1024999999999999,0.2027499999999999,0.0755,0.1387499999999999,0.18425,0.2194999999999999,0.138,0.5215,0.17575,0.2915,0.09425,0.15475,0.15375,0.131,0.1054999999999999,0.4625,0.195,0.2925,0.3325,0.203,0.1287499999999999,0.177,0.0817499999999999,0.11525,0.1372499999999999,0.0959999999999999,0.0627499999999999,0.1029999999999999,0.0925,0.194,0.0989999999999999,0.1205,0.0855,0.06125,0.0905,0.072,0.0852499999999999,0.1164999999999999,0.09925,0.0727499999999999,0.09775,0.1725,0.1307499999999999,0.08775,0.0792499999999999,0.1372499999999999,0.0812499999999999,0.06175,0.05825,0.09325,0.15675,0.05275,0.0722499999999999,0.0865,0.17425,0.41925,0.0615,0.0374999999999999,0.0499999999999999,0.09,0.0579999999999999,0.1564999999999999,0.04975,0.0399999999999999,0.1342499999999999,0.0539999999999999,0.1245,0.10225,0.0439999999999999,0.029,0.0509999999999999,0.0752499999999999,0.065,0.092,0.0429999999999999,0.03175,0.0439999999999999,0.03425,0.0217499999999999,0.066,0.0314999999999999,0.09725,0.0822499999999999,0.26025,0.0227499999999999,0.1505,0.0255,0.0275,0.0469999999999999,0.0227499999999999,0.1009999999999999,0.0369999999999999,0.03025,0.0384999999999999,0.0187499999999999,0.0329999999999999,0.0267499999999999,0.0265,0.019,0.0095
"Other Side of Sunday, The (Søndagsengler) (1996)",0.8587499999999999,0.73825,0.73825,0.60975,0.8587499999999999,0.57025,0.7995000000000001,0.47475,0.4145,0.8587499999999999,0.47475,0.38925,0.26125,0.92225,0.16325,0.23275,0.402,0.25175,0.3485,0.17325,0.2395,0.433,0.1875,0.21925,0.1967499999999999,0.208,0.0627499999999999,0.21025,0.3245,0.17025,0.3385,0.11275,0.1699999999999999,0.1609999999999999,0.1649999999999999,0.17825,0.06075,0.52725,0.27775,0.22975,0.1735,0.17925,0.21075,0.4255,0.25125,0.1074999999999999,0.354,0.0984999999999999,0.1317499999999999,0.124,0.0534999999999999,0.11175,0.15025,0.24075,0.1785,0.0529999999999999,0.10475,0.204,0.0745,0.4475,0.4705,0.1875,0.1195,0.2877499999999999,0.10575,0.10575,0.065,0.089,0.09975,0.1295,0.0837499999999999,0.16975,0.1252499999999999,0.0474999999999999,0.1029999999999999,0.0705,0.05475,0.08725,0.0707499999999999,0.0695,0.04475,0.1119999999999999,0.1195,0.03925,0.061,0.1515,0.20675,0.0692499999999999,0.05475,0.0252499999999999,0.26175,0.10175,0.064,0.0499999999999999,0.33275,0.0409999999999999,0.0474999999999999,0.0292499999999999,0.1004999999999999,0.0314999999999999,0.0509999999999999,0.0379999999999999,0.0305,0.4067499999999999,0.0895,0.09825,0.074,0.03325,0.0369999999999999,0.33175,0.0339999999999999,0.03025,0.0354999999999999,0.0662499999999999,0.0584999999999999,0.0815,0.022,0.0257499999999999,0.022,0.05875,0.0292499999999999,0.13,0.0529999999999999,0.0354999999999999,0.02,0.0125,0.0439999999999999,0.0277499999999999,0.0409999999999999,0.0464999999999999,0.02,0.03125,0.0197499999999999,0.03125,0.183,0.029,0.0354999999999999,0.015,0.0504999999999999,0.0334999999999999,0.0205,0.0275,0.0192499999999999,0.027,0.0167499999999999,0.016,0.022,0.0147499999999999,0.0065
Himalaya (Himalaya - l'enfance d'un chef) (1999),0.8580000000000001,0.9205,0.9205,0.78925,0.8447499999999999,0.73825,0.8182499999999999,0.57175,0.4509999999999999,0.78925,0.4075,0.73825,0.8447499999999999,0.4287499999999999,0.57775,0.39275,0.42125,0.57725,0.301,0.307,0.7065,0.39725,0.27975,0.18675,0.4117499999999999,0.21225,0.8447499999999999,0.3722499999999999,0.374,0.193,0.1624999999999999,0.3475,0.30025,0.28075,0.16125,0.556,0.1649999999999999,0.09975,0.2199999999999999,0.069,0.38925,0.1594999999999999,0.1895,0.244,0.4077499999999999,0.10575,0.378,0.135,0.15625,0.1485,0.1245,0.0637499999999999,0.16125,0.1352499999999999,0.12325,0.1215,0.279,0.1895,0.1927499999999999,0.22925,0.0695,0.124,0.15875,0.236,0.0832499999999999,0.21675,0.16575,0.0632499999999999,0.11125,0.0655,0.0847499999999999,0.15175,0.1765,0.0484999999999999,0.8447499999999999,0.0605,0.559,0.05125,0.15475,0.0474999999999999,0.03275,0.0974999999999999,0.0954999999999999,0.0384999999999999,0.1272499999999999,0.08625,0.1305,0.0755,0.077,0.0642499999999999,0.0544999999999999,0.0825,0.0807499999999999,0.20375,0.33775,0.0705,0.03425,0.244,0.059,0.0915,0.0434999999999999,0.3515,0.03675,0.11625,0.10175,0.067,0.0444999999999999,0.0782499999999999,0.1302499999999999,0.0752499999999999,0.0389999999999999,0.06175,0.0667499999999999,0.18075,0.16075,0.084,0.0915,0.151,0.0255,0.0329999999999999,0.03675,0.1069999999999999,0.0424999999999999,0.0444999999999999,0.0235,0.0777499999999999,0.0584999999999999,0.03675,0.0162499999999999,0.0237499999999999,0.03675,0.0257499999999999,0.03325,0.03975,0.019,0.019,0.074,0.0389999999999999,0.0055,0.0185,0.0185,0.065,0.0172499999999999,0.03525,0.0155,0.0285,0.0255,0.0207499999999999,0.006
