movieId,original,predictable,vengeance,teen movie,betrayal,pornography,weird,death,mentor,very funny,chase,catastrophe,first contact,greed,good,fight scenes,camp,dialogue,fantasy world,sexy,mad scientist,adaptation,family,drama,melancholic,fun movie,weapons,not funny,hospital,remake,culture clash,runaway,life philosophy,nudity (full frontal - brief),life & death,independent film,quirky,transformation,stereotypes,surveillance,writers,pulp,creativity,classic car,farce,light,absurd,80s,survival,dysfunctional family,internet,multiple storylines,drinking,computer animation,sacrifice,doctors,alter ego,dreams,new jersey,queer,goth,women,unlikely friendships,small town,graphic novel,childhood,island,immortality,california,road movie,unlikeable characters,underrated,too long,kidnapping,notable nudity,reality tv,memory,nudity (topless - brief),awesome soundtrack,nudity (rear),irish accent,god,hip hop,alternate history,stand-up comedy,stoner movie,film noir,blindness,censorship,snakes,prejudice,hotel,islam,no plot,ghosts/afterlife,atheism,wilderness,texas,simple,prison,kick-butt women,good music,trilogy,addiction,foul language,tokyo,adoption,british,fashion,made for tv,new york city,shopping,bollywood,indians,workplace,directorial debut,period piece,brothers,hunting,radio,desert,los angeles,divorce,wartime,too short,cancer,finnish,homeless,interracial romance,ensemble cast,best of 2005,race,potential oscar nom,buddy movie,australia,prostitution,single father,robert downey jr,russian,san francisco,1930s,time,lawyer,wine,father daughter relationship,rebellion,oil,french,documentary
Exorcist II: The Heretic (1977),0.8452500000000001,0.891,0.3804999999999999,0.3055,0.3245,0.39325,0.663,0.604,0.501,0.345,0.26675,0.4692499999999999,0.57625,0.6405,0.356,0.57625,0.3309999999999999,0.6405,0.547,0.26075,0.1445,0.39225,0.3864999999999999,0.357,0.45825,0.1377499999999999,0.2764999999999999,0.32275,0.24975,0.18225,0.356,0.3065,0.2817499999999999,0.3035,0.25575,0.3974999999999999,0.33525,0.2025,0.1305,0.26775,0.3515,0.2827499999999999,0.18175,0.2239999999999999,0.17275,0.235,0.24675,0.1154999999999999,0.217,0.2774999999999999,0.1957499999999999,0.25925,0.1907499999999999,0.2015,0.1714999999999999,0.26875,0.20775,0.34875,0.118,0.172,0.10125,0.18475,0.178,0.0707499999999999,0.0314999999999999,0.17975,0.09475,0.25375,0.1109999999999999,0.1185,0.0735,0.2309999999999999,0.1292499999999999,0.0725,0.14325,0.04425,0.3585,0.0772499999999999,0.0847499999999999,0.16975,0.11925,0.395,0.1159999999999999,0.138,0.126,0.1225,0.1317499999999999,0.10475,0.15725,0.0747499999999999,0.09825,0.1104999999999999,0.12275,0.1059999999999999,0.1255,0.2977499999999999,0.0554999999999999,0.09175,0.09225,0.0865,0.06075,0.0959999999999999,0.15175,0.123,0.0449999999999999,0.10025,0.0959999999999999,0.0989999999999999,0.05325,0.08725,0.16825,0.062,0.0672499999999999,0.10575,0.082,0.0845,0.086,0.0847499999999999,0.0222499999999999,0.05825,0.0832499999999999,0.04425,0.06025,0.0817499999999999,0.0399999999999999,0.0574999999999999,0.0737499999999999,0.0292499999999999,0.05425,0.0637499999999999,0.0479999999999999,0.0494999999999999,0.0469999999999999,0.0404999999999999,0.05225,0.05975,0.0265,0.0509999999999999,0.0635,0.06,0.0635,0.0797499999999999,0.04525,0.0404999999999999,0.05675,0.0287499999999999,0.03875,0.03575,0.03625
Disturbing Behavior (1998),0.758,0.7055,0.51525,0.9915,0.72475,0.45575,0.513,0.4772499999999999,0.43975,0.4085,0.62275,0.63925,0.34975,0.50125,0.63925,0.27375,0.26175,0.49375,0.2965,0.46125,0.3349999999999999,0.3465,0.311,0.2987499999999999,0.2804999999999999,0.45625,0.23725,0.35775,0.22375,0.12175,0.2987499999999999,0.4479999999999999,0.2965,0.238,0.2654999999999999,0.16925,0.2764999999999999,0.247,0.60725,0.50125,0.245,0.2375,0.18025,0.21075,0.179,0.1755,0.21125,0.1372499999999999,0.11275,0.20675,0.431,0.22125,0.20425,0.1684999999999999,0.27375,0.1265,0.1629999999999999,0.11025,0.11175,0.1865,0.68375,0.10525,0.14225,0.4525,0.1995,0.16525,0.4595,0.121,0.3107499999999999,0.11875,0.0767499999999999,0.247,0.1109999999999999,0.09825,0.11525,0.086,0.16175,0.14175,0.2654999999999999,0.1815,0.14175,0.0717499999999999,0.12275,0.1372499999999999,0.0832499999999999,0.2534999999999999,0.1054999999999999,0.1104999999999999,0.05525,0.0464999999999999,0.147,0.0775,0.1175,0.19,0.0364999999999999,0.0812499999999999,0.05775,0.126,0.0792499999999999,0.09175,0.0747499999999999,0.1709999999999999,0.0464999999999999,0.0792499999999999,0.26775,0.0642499999999999,0.0939999999999999,0.0707499999999999,0.0707499999999999,0.074,0.04975,0.09875,0.09425,0.0805,0.0652499999999999,0.069,0.061,0.0564999999999999,0.04075,0.1897499999999999,0.0625,0.04725,0.0667499999999999,0.05925,0.1455,0.0529999999999999,0.0292499999999999,0.0384999999999999,0.0574999999999999,0.0645,0.0419999999999999,0.0645,0.138,0.0439999999999999,0.0379999999999999,0.0364999999999999,0.03525,0.04225,0.0772499999999999,0.0559999999999999,0.0344999999999999,0.04225,0.0409999999999999,0.031,0.02975,0.199,0.0275,0.0344999999999999,0.019
Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode) (1998),0.80975,0.9845,0.64875,0.95625,0.7769999999999999,0.25225,0.3375,0.891,0.49275,0.3552499999999999,0.5905,0.4175,0.2995,0.53275,0.46325,0.46325,0.36,0.364,0.4145,0.179,0.2375,0.2495,0.434,0.372,0.309,0.61725,0.27675,0.3625,0.66125,0.2624999999999999,0.3077499999999999,0.293,0.25625,0.1315,0.1962499999999999,0.173,0.25025,0.287,0.152,0.17325,0.2995,0.22675,0.2495,0.247,0.1897499999999999,0.258,0.1297499999999999,0.22425,0.1315,0.184,0.15075,0.2905,0.2065,0.118,0.189,0.2254999999999999,0.1985,0.17675,0.17925,0.1624999999999999,0.1297499999999999,0.1262499999999999,0.173,0.2135,0.0232499999999999,0.2005,0.17625,0.3575,0.7585,0.16025,0.09475,0.20725,0.1164999999999999,0.146,0.0944999999999999,0.127,0.197,0.1689999999999999,0.0787499999999999,0.1332499999999999,0.14325,0.0697499999999999,0.15425,0.1257499999999999,0.11525,0.0857499999999999,0.1054999999999999,0.125,0.06225,0.12425,0.08625,0.1345,0.1039999999999999,0.0735,0.17375,0.0697499999999999,0.0682499999999999,0.1034999999999999,0.11675,0.09175,0.0687499999999999,0.069,0.27425,0.15375,0.0635,0.1235,0.1865,0.0974999999999999,0.0735,0.0662499999999999,0.0775,0.09725,0.0969999999999999,0.09775,0.0712499999999999,0.0685,0.08,0.08675,0.1295,0.092,0.0667499999999999,0.0925,0.09375,0.0695,0.085,0.0954999999999999,0.04175,0.0637499999999999,0.05675,0.10625,0.0187499999999999,0.04975,0.09025,0.0665,0.0725,0.04875,0.0394999999999999,0.04675,0.05575,0.0554999999999999,0.04125,0.0635,0.03475,0.0554999999999999,0.03875,0.0329999999999999,0.0424999999999999,0.0354999999999999,0.031
Children of the Corn (1984),0.7729999999999999,0.4975,0.67725,0.6465,0.786,0.5165,0.92675,0.379,0.4715,0.44075,0.51375,0.416,0.52375,0.476,0.4375,0.52375,0.567,0.39175,0.3854999999999999,0.2219999999999999,0.4735,0.7617499999999999,0.711,0.357,0.397,0.2175,0.2935,0.37175,0.2895,0.1285,0.397,0.397,0.30725,0.206,0.22575,0.3159999999999999,0.2534999999999999,0.2995,0.1104999999999999,0.3097499999999999,0.25725,0.3355,0.22675,0.39175,0.1034999999999999,0.27125,0.184,0.51275,0.1307499999999999,0.1639999999999999,0.10525,0.2254999999999999,0.2334999999999999,0.4529999999999999,0.82775,0.24525,0.1917499999999999,0.202,0.1895,0.15325,0.212,0.1104999999999999,0.141,0.968,0.0514999999999999,0.711,0.133,0.1225,0.1967499999999999,0.52875,0.0627499999999999,0.31375,0.132,0.1367499999999999,0.1684999999999999,0.04825,0.1014999999999999,0.26,0.1375,0.18625,0.1277499999999999,0.5295,0.0727499999999999,0.1362499999999999,0.11725,0.16425,0.11275,0.1825,0.09,0.1104999999999999,0.09175,0.1267499999999999,0.14225,0.04725,0.1297499999999999,0.5295,0.1402499999999999,0.20325,0.172,0.08675,0.04225,0.0667499999999999,0.04475,0.08825,0.084,0.0717499999999999,0.2987499999999999,0.0845,0.04525,0.0835,0.0735,0.15325,0.061,0.05125,0.12225,0.0989999999999999,0.0584999999999999,0.08825,0.085,0.087,0.3315,0.0529999999999999,0.0815,0.069,0.14125,0.0399999999999999,0.0785,0.0434999999999999,0.04475,0.0479999999999999,0.03575,0.0529999999999999,0.072,0.03925,0.0787499999999999,0.0429999999999999,0.0414999999999999,0.0389999999999999,0.05375,0.04025,0.0489999999999999,0.0419999999999999,0.0647499999999999,0.03625,0.0364999999999999,0.03125,0.05175,0.03775,0.0242499999999999
"Avengers, The (1998)",0.8487499999999999,0.77275,0.47175,0.17525,0.47,0.5885,0.5035,0.25575,0.56,0.51725,0.58125,0.62525,0.61275,0.32775,0.3602499999999999,0.62525,0.4227499999999999,0.606,0.43825,0.51475,0.3295,0.51875,0.31525,0.29525,0.3682499999999999,0.267,0.58125,0.3017499999999999,0.1725,0.45025,0.29525,0.276,0.3482499999999999,0.23925,0.2564999999999999,0.22775,0.5415,0.18275,0.18575,0.363,0.4449999999999999,0.3015,0.1882499999999999,0.23825,0.297,0.2895,0.34175,0.15975,0.185,0.296,0.1775,0.2264999999999999,0.195,0.202,0.1215,0.22475,0.3047499999999999,0.10175,0.1014999999999999,0.3065,0.0595,0.16875,0.20425,0.0722499999999999,0.0812499999999999,0.1735,0.0855,0.2774999999999999,0.1089999999999999,0.1355,0.2017499999999999,0.15075,0.1805,0.072,0.09075,0.30225,0.26175,0.1257499999999999,0.12175,0.265,0.1307499999999999,0.2475,0.1315,0.15875,0.10175,0.091,0.119,0.1255,0.0642499999999999,0.0404999999999999,0.086,0.0725,0.11875,0.1545,0.072,0.09425,0.0509999999999999,0.0549999999999999,0.10275,0.0999999999999999,0.24975,0.11975,0.0787499999999999,0.11525,0.04925,0.09575,0.065,0.3025,0.10275,0.30325,0.08975,0.0865,0.10525,0.0722499999999999,0.0835,0.0795,0.1064999999999999,0.0827499999999999,0.0429999999999999,0.0842499999999999,0.09975,0.0627499999999999,0.0732499999999999,0.075,0.0735,0.0705,0.03575,0.0625,0.0875,0.0695,0.0454999999999999,0.0737499999999999,0.0702499999999999,0.03025,0.062,0.0439999999999999,0.029,0.0625,0.0677499999999999,0.05025,0.0539999999999999,0.0595,0.0359999999999999,0.0414999999999999,0.0404999999999999,0.0384999999999999,0.04925,0.04475,0.0277499999999999
Surf Nazis Must Die (1987),0.8879999999999999,0.8287500000000001,0.8879999999999999,0.39475,0.4459999999999999,0.60425,0.58525,0.4297499999999999,0.52475,0.63525,0.474,0.4155,0.3125,0.306,0.306,0.60575,0.68575,0.40125,0.4459999999999999,0.21025,0.46975,0.35175,0.21675,0.30125,0.4365,0.35375,0.474,0.27775,0.0969999999999999,0.1634999999999999,0.30125,0.3159999999999999,0.3125,0.3035,0.28625,0.4004999999999999,0.26075,0.1955,0.2435,0.2604999999999999,0.22575,0.2485,0.122,0.20525,0.63525,0.2279999999999999,0.3954999999999999,0.2754999999999999,0.3125,0.181,0.131,0.22975,0.17275,0.1897499999999999,0.3415,0.0984999999999999,0.21625,0.082,0.261,0.24075,0.0722499999999999,0.1435,0.1709999999999999,0.0787499999999999,0.401,0.1415,0.11975,0.2234999999999999,0.625,0.1365,0.14425,0.16225,0.1515,0.1619999999999999,0.205,0.12175,0.1382499999999999,0.253,0.1725,0.21125,0.14275,0.1609999999999999,0.24225,0.1435,0.14,0.15125,0.126,0.10625,0.2624999999999999,0.14675,0.2405,0.09975,0.3415,0.3067499999999999,0.05225,0.1609999999999999,0.2025,0.04925,0.153,0.084,0.1907499999999999,0.1967499999999999,0.0584999999999999,0.0579999999999999,0.291,0.067,0.05525,0.09975,0.1205,0.0805,0.0837499999999999,0.15475,0.1099999999999999,0.0974999999999999,0.1034999999999999,0.0832499999999999,0.09825,0.12325,0.0767499999999999,0.05525,0.0529999999999999,0.30925,0.0524999999999999,0.3415,0.05575,0.0394999999999999,0.073,0.03125,0.0755,0.0687499999999999,0.11225,0.1139999999999999,0.04075,0.0677499999999999,0.10125,0.04425,0.0252499999999999,0.1277499999999999,0.0549999999999999,0.0534999999999999,0.0885,0.0464999999999999,0.03925,0.0207499999999999,0.03525,0.0329999999999999,0.0817499999999999,0.03525,0.05375
Urban Legend (1998),0.75,0.73675,0.53375,0.93775,0.9115,0.28425,0.41525,0.92975,0.597,0.52575,0.669,0.44325,0.2875,0.309,0.52525,0.2845,0.404,0.40525,0.2425,0.3425,0.3235,0.22075,0.287,0.2895,0.24325,0.73375,0.25425,0.3285,0.3485,0.1375,0.2895,0.2895,0.34175,0.17075,0.3625,0.1342499999999999,0.20325,0.21325,0.44275,0.1545,0.292,0.15525,0.388,0.25175,0.1997499999999999,0.2395,0.1765,0.2294999999999999,0.17575,0.1297499999999999,0.21075,0.31675,0.1925,0.17125,0.1952499999999999,0.1084999999999999,0.1455,0.1435,0.2125,0.16825,0.4895,0.1925,0.23025,0.153,0.04575,0.38125,0.2234999999999999,0.1425,0.1915,0.20625,0.08,0.22575,0.1074999999999999,0.0665,0.1134999999999999,0.10925,0.11925,0.11775,0.16525,0.144,0.1297499999999999,0.074,0.17925,0.1169999999999999,0.1124999999999999,0.0939999999999999,0.09525,0.1305,0.06025,0.09775,0.09975,0.14475,0.08825,0.11375,0.1755,0.0584999999999999,0.09975,0.0805,0.10475,0.0949999999999999,0.0569999999999999,0.087,0.0675,0.0725,0.0672499999999999,0.0657499999999999,0.0747499999999999,0.0692499999999999,0.1955,0.05825,0.05575,0.1292499999999999,0.0767499999999999,0.062,0.0554999999999999,0.1084999999999999,0.0845,0.08875,0.0419999999999999,0.4515,0.0777499999999999,0.0652499999999999,0.068,0.0615,0.0817499999999999,0.126,0.04475,0.064,0.0625,0.1104999999999999,0.0267499999999999,0.0489999999999999,0.1332499999999999,0.11025,0.05575,0.04025,0.0434999999999999,0.05375,0.0615,0.0637499999999999,0.0514999999999999,0.0605,0.10275,0.05275,0.05275,0.0295,0.0287499999999999,0.0364999999999999,0.019
Strangeland (1998),0.73375,0.74175,0.73025,0.7895000000000001,0.37925,0.65175,0.7649999999999999,0.52625,0.41525,0.32375,0.2564999999999999,0.391,0.3429999999999999,0.4115,0.3285,0.3854999999999999,0.298,0.368,0.437,0.14775,0.20925,0.281,0.35475,0.354,0.24025,0.1564999999999999,0.28025,0.363,0.135,0.14525,0.287,0.2125,0.298,0.3485,0.25775,0.3135,0.2485,0.211,0.2997499999999999,0.172,0.25825,0.4185,0.1297499999999999,0.20375,0.137,0.1915,0.17925,0.152,0.1375,0.21125,0.61325,0.21325,0.1614999999999999,0.1902499999999999,0.0959999999999999,0.22075,0.2015,0.17225,0.1275,0.17225,0.68175,0.1945,0.1594999999999999,0.156,0.707,0.1287499999999999,0.11225,0.08625,0.10325,0.1455,0.26725,0.21075,0.14925,0.84325,0.15675,0.1505,0.14325,0.2584999999999999,0.67125,0.276,0.1624999999999999,0.3085,0.3695,0.1129999999999999,0.10225,0.1129999999999999,0.1109999999999999,0.10775,0.092,0.075,0.14875,0.064,0.0815,0.0715,0.0529999999999999,0.10475,0.0935,0.0702499999999999,0.068,0.1059999999999999,0.12375,0.1149999999999999,0.062,0.0695,0.0349999999999999,0.0519999999999999,0.0549999999999999,0.0732499999999999,0.0697499999999999,0.0935,0.0464999999999999,0.03225,0.1215,0.0675,0.078,0.0817499999999999,0.1315,0.0815,0.063,0.11025,0.0404999999999999,0.0419999999999999,0.0645,0.0677499999999999,0.11425,0.02975,0.1952499999999999,0.03175,0.071,0.0359999999999999,0.0842499999999999,0.0584999999999999,0.0554999999999999,0.04475,0.04325,0.0494999999999999,0.0605,0.0494999999999999,0.0645,0.03025,0.11275,0.03675,0.0295,0.03775,0.05875,0.0394999999999999,0.03625,0.0414999999999999,0.0504999999999999
Bride of Chucky (Child's Play 4) (1998),0.82925,0.983,0.74,0.8147500000000001,0.8042499999999999,0.4185,0.67675,0.7702500000000001,0.45325,0.75275,0.31775,0.3814999999999999,0.43625,0.34175,0.492,0.43625,0.634,0.34475,0.3319999999999999,0.395,0.432,0.33175,0.36475,0.36575,0.28425,0.68575,0.3185,0.2634999999999999,0.279,0.10325,0.34175,0.346,0.3067499999999999,0.22075,0.41825,0.4287499999999999,0.67675,0.25175,0.18725,0.18725,0.3685,0.24025,0.3415,0.2744999999999999,0.75275,0.31725,0.3329999999999999,0.28625,0.1185,0.20375,0.11975,0.33525,0.2827499999999999,0.22225,0.12075,0.1584999999999999,0.254,0.2115,0.65675,0.378,0.5075,0.1332499999999999,0.1725,0.1649999999999999,0.2957499999999999,0.17675,0.15075,0.0652499999999999,0.21225,0.27475,0.09775,0.15325,0.194,0.217,0.0925,0.131,0.1825,0.2284999999999999,0.65075,0.12425,0.1355,0.0715,0.128,0.1315,0.1267499999999999,0.1907499999999999,0.1292499999999999,0.08875,0.1044999999999999,0.18675,0.10225,0.17775,0.10075,0.072,0.16025,0.0657499999999999,0.10775,0.144,0.09925,0.10375,0.0775,0.1835,0.22225,0.0817499999999999,0.0925,0.0999999999999999,0.0792499999999999,0.1014999999999999,0.06025,0.04675,0.0865,0.0364999999999999,0.09775,0.075,0.09525,0.076,0.0682499999999999,0.08825,0.0459999999999999,0.0939999999999999,0.03725,0.0842499999999999,0.0895,0.0539999999999999,0.0732499999999999,0.04575,0.0837499999999999,0.05375,0.0625,0.0595,0.04625,0.04575,0.078,0.11425,0.04025,0.0692499999999999,0.0282499999999999,0.0652499999999999,0.0554999999999999,0.04375,0.05675,0.0424999999999999,0.0235,0.0379999999999999,0.04175,0.04275,0.04025,0.03525,0.0364999999999999
I Still Know What You Did Last Summer (1998),0.81375,0.87775,0.75075,0.92875,0.70925,0.24625,0.3245,0.6115,0.4942499999999999,0.7265,0.56275,0.7325,0.7325,0.4265,0.43325,0.36475,0.31875,0.40725,0.3249999999999999,0.37475,0.14925,0.3309999999999999,0.3994999999999999,0.33075,0.205,0.7055,0.3605,0.3615,0.26275,0.256,0.3245,0.26275,0.2937499999999999,0.2319999999999999,0.1997499999999999,0.1355,0.2299999999999999,0.1912499999999999,0.396,0.3005,0.3087499999999999,0.22475,0.25525,0.238,0.22325,0.21525,0.197,0.2065,0.24575,0.17925,0.2,0.27775,0.1455,0.2937499999999999,0.201,0.1059999999999999,0.16575,0.2927499999999999,0.197,0.1574999999999999,0.05175,0.1927499999999999,0.247,0.12025,0.0464999999999999,0.1669999999999999,0.8285,0.1277499999999999,0.185,0.1907499999999999,0.0672499999999999,0.09175,0.1584999999999999,0.1014999999999999,0.1922499999999999,0.09375,0.1215,0.1049999999999999,0.0797499999999999,0.142,0.1079999999999999,0.10975,0.17025,0.15725,0.11575,0.17325,0.1134999999999999,0.1084999999999999,0.0722499999999999,0.1205,0.11375,0.2294999999999999,0.10375,0.1555,0.0727499999999999,0.069,0.0765,0.0807499999999999,0.1372499999999999,0.10875,0.08,0.0732499999999999,0.08875,0.0642499999999999,0.0782499999999999,0.06,0.0657499999999999,0.0792499999999999,0.1064999999999999,0.0474999999999999,0.10225,0.084,0.1049999999999999,0.1262499999999999,0.084,0.05925,0.08975,0.0847499999999999,0.0727499999999999,0.4772499999999999,0.1277499999999999,0.079,0.0807499999999999,0.066,0.0857499999999999,0.05475,0.03525,0.03675,0.0682499999999999,0.1372499999999999,0.029,0.0559999999999999,0.1465,0.1124999999999999,0.0742499999999999,0.04825,0.03875,0.0379999999999999,0.064,0.0712499999999999,0.06225,0.06225,0.0469999999999999,0.03975,0.03275,0.03425,0.03925,0.0364999999999999,0.0217499999999999
Jerry Springer: Ringmaster (1998),0.7905,0.82925,0.4635,0.36775,0.38,0.9245,0.419,0.36575,0.4955,0.63025,0.33075,0.4155,0.426,0.40225,0.4405,0.4985,0.38675,0.39825,0.49975,0.54575,0.1385,0.654,0.55275,0.4405,0.43,0.302,0.45975,0.2815,0.215,0.18375,0.4405,0.3844999999999999,0.3105,0.3615,0.29925,0.3025,0.3462499999999999,0.15475,0.4645,0.1589999999999999,0.249,0.3389999999999999,0.22825,0.2897499999999999,0.5175,0.277,0.58025,0.17625,0.10375,0.4782499999999999,0.1957499999999999,0.32325,0.23225,0.2294999999999999,0.1629999999999999,0.16825,0.25825,0.1327499999999999,0.20575,0.2105,0.0792499999999999,0.236,0.2219999999999999,0.0807499999999999,0.0777499999999999,0.15275,0.11175,0.11875,0.2465,0.136,0.11425,0.05425,0.2125,0.09,0.27925,0.50775,0.1387499999999999,0.1387499999999999,0.0925,0.3065,0.17675,0.1555,0.1937499999999999,0.2015,0.346,0.147,0.1465,0.11325,0.1317499999999999,0.06075,0.1485,0.24325,0.16525,0.1094999999999999,0.09325,0.088,0.0737499999999999,0.0534999999999999,0.10675,0.1397499999999999,0.11225,0.08775,0.062,0.0969999999999999,0.5895,0.09375,0.086,0.0964999999999999,0.1935,0.0805,0.1975,0.0969999999999999,0.1134999999999999,0.0905,0.11025,0.11875,0.077,0.08975,0.0314999999999999,0.1292499999999999,0.04825,0.091,0.089,0.083,0.066,0.0745,0.0549999999999999,0.06,0.10675,0.0857499999999999,0.0364999999999999,0.08675,0.131,0.1535,0.1039999999999999,0.075,0.0687499999999999,0.063,0.06075,0.0667499999999999,0.074,0.05475,0.05775,0.0959999999999999,0.05175,0.04275,0.03325,0.04025,0.0747499999999999
"Gate II: Trespassers, The (1990)",0.8492500000000001,0.8007500000000001,0.6975,0.86175,0.30225,0.2405,0.43325,0.3345,0.4822499999999999,0.46125,0.26125,0.3924999999999999,0.61725,0.278,0.4287499999999999,0.61725,0.37875,0.30225,0.4185,0.14775,0.66775,0.27125,0.23425,0.21925,0.23475,0.3622499999999999,0.22925,0.352,0.27425,0.1947499999999999,0.21925,0.22225,0.25625,0.31275,0.31425,0.18475,0.3249999999999999,0.27825,0.22975,0.10825,0.29225,0.33175,0.1845,0.2199999999999999,0.1337499999999999,0.21975,0.22175,0.198,0.0632499999999999,0.2704999999999999,0.1014999999999999,0.2155,0.22325,0.43025,0.37525,0.063,0.1305,0.1465,0.1039999999999999,0.14425,0.1049999999999999,0.08975,0.18425,0.09575,0.03325,0.2684999999999999,0.135,0.173,0.1039999999999999,0.1385,0.0925,0.0805,0.17425,0.0782499999999999,0.092,0.06025,0.22875,0.0822499999999999,0.1034999999999999,0.06125,0.16825,0.10925,0.0865,0.1955,0.135,0.0837499999999999,0.1332499999999999,0.05125,0.0484999999999999,0.0687499999999999,0.0949999999999999,0.09175,0.0712499999999999,0.04625,0.087,0.0792499999999999,0.1069999999999999,0.0655,0.082,0.0787499999999999,0.10475,0.0605,0.05625,0.3712499999999999,0.0389999999999999,0.1104999999999999,0.0817499999999999,0.0687499999999999,0.0227499999999999,0.1634999999999999,0.04425,0.04625,0.0449999999999999,0.069,0.0792499999999999,0.0785,0.0554999999999999,0.06075,0.03325,0.05275,0.03375,0.0339999999999999,0.04325,0.04725,0.09725,0.0504999999999999,0.0267499999999999,0.0409999999999999,0.03925,0.04875,0.04325,0.03775,0.0519999999999999,0.0832499999999999,0.03525,0.0499999999999999,0.03575,0.03125,0.0349999999999999,0.0314999999999999,0.0469999999999999,0.069,0.0157499999999999,0.0177499999999999,0.031,0.025,0.019,0.0222499999999999,0.0132499999999999
Leatherface: Texas Chainsaw Massacre III (1990),0.8775,0.984,0.8775,0.6155,0.666,0.60975,0.7295,0.8387500000000001,0.5035,0.5105,0.4669999999999999,0.39325,0.295,0.382,0.382,0.357,0.32625,0.4505,0.4024999999999999,0.34475,0.32625,0.365,0.782,0.5235,0.38775,0.23375,0.40425,0.34225,0.494,0.6615,0.382,0.2885,0.3754999999999999,0.2355,0.3565,0.31025,0.3904999999999999,0.21925,0.14375,0.149,0.25675,0.3035,0.2244999999999999,0.2897499999999999,0.22675,0.1897499999999999,0.31025,0.27275,0.12175,0.42625,0.1347499999999999,0.362,0.14375,0.16375,0.152,0.1505,0.93925,0.206,0.27325,0.20625,0.076,0.1215,0.2002499999999999,0.09875,0.31625,0.1257499999999999,0.12425,0.1392499999999999,0.4745,0.64025,0.0702499999999999,0.191,0.15475,0.1375,0.0727499999999999,0.1535,0.15825,0.22325,0.11375,0.16075,0.15,0.1149999999999999,0.1725,0.14125,0.14475,0.1074999999999999,0.13,0.08875,0.18075,0.10625,0.10425,0.1235,0.10125,0.05225,0.088,0.0925,0.1265,0.847,0.0767499999999999,0.0935,0.10025,0.1275,0.18025,0.0725,0.09025,0.1579999999999999,0.09625,0.0959999999999999,0.0275,0.122,0.087,0.1205,0.05425,0.0469999999999999,0.1034999999999999,0.09275,0.067,0.0954999999999999,0.1267499999999999,0.1149999999999999,0.21925,0.2304999999999999,0.0685,0.05625,0.05275,0.10625,0.05375,0.0384999999999999,0.061,0.0722499999999999,0.0915,0.0359999999999999,0.10925,0.04075,0.0605,0.0645,0.0324999999999999,0.0469999999999999,0.04625,0.05475,0.04225,0.06025,0.0285,0.0842499999999999,0.03425,0.0329999999999999,0.0489999999999999,0.0389999999999999,0.0579999999999999
Texas Chainsaw Massacre: The Next Generation (a.k.a. The Return of the Texas Chainsaw Massacre) (1994),0.8879999999999999,0.9865,0.73275,0.8029999999999999,0.731,0.61725,0.5955,0.472,0.4599999999999999,0.77725,0.52125,0.391,0.3117499999999999,0.39325,0.39325,0.363,0.567,0.4692499999999999,0.495,0.2987499999999999,0.4167499999999999,0.408,0.6325,0.4095,0.27225,0.2827499999999999,0.3505,0.32675,0.40325,0.835,0.39325,0.3844999999999999,0.31325,0.2,0.2115,0.33875,0.4535,0.2425,0.21125,0.199,0.40225,0.29825,0.1669999999999999,0.25325,0.37075,0.20625,0.31025,0.1725,0.121,0.42325,0.16075,0.3155,0.15125,0.16625,0.1485,0.13,0.16925,0.1659999999999999,0.24425,0.199,0.0682499999999999,0.17975,0.2105,0.1049999999999999,0.0742499999999999,0.1287499999999999,0.1292499999999999,0.09725,0.15975,0.51625,0.15725,0.10425,0.2027499999999999,0.23325,0.10425,0.2199999999999999,0.134,0.1405,0.0817499999999999,0.17725,0.14925,0.1965,0.0959999999999999,0.1634999999999999,0.1287499999999999,0.1252499999999999,0.1372499999999999,0.1064999999999999,0.10875,0.1272499999999999,0.128,0.0772499999999999,0.0999999999999999,0.1262499999999999,0.0329999999999999,0.134,0.0655,0.713,0.0825,0.11375,0.0944999999999999,0.068,0.0989999999999999,0.10675,0.0647499999999999,0.09625,0.0765,0.0772499999999999,0.0404999999999999,0.09225,0.0939999999999999,0.06075,0.10675,0.0722499999999999,0.10525,0.0752499999999999,0.0842499999999999,0.0837499999999999,0.0494999999999999,0.11925,0.10825,0.068,0.05425,0.0732499999999999,0.0637499999999999,0.12175,0.0324999999999999,0.03575,0.04975,0.0605,0.0364999999999999,0.04775,0.09275,0.0469999999999999,0.074,0.05425,0.0334999999999999,0.05025,0.0632499999999999,0.0584999999999999,0.0514999999999999,0.0394999999999999,0.0349999999999999,0.0474999999999999,0.025,0.0439999999999999,0.0394999999999999,0.03875,0.0207499999999999
